problem_clarity_score,market_need_score,founder_market_fit_score,ai_fit_score,business_potential_score,validation_score,confidence,eye_contact,speaking_speed,filler_words,clarity,energy,qna_quality_score,pitch_length_words,has_clear_customer,has_business_model,has_competition_awareness,has_go_to_market,has_revenue_model,investor_readiness_score
70.78,63.21,55.86,92.51,68.53,62.29,47.56,54.54,119.0,5.0,67.48,87.25,68.69,159,0,0.0,0,0.0,0.0,54.72
59.65,70.96,32.98,51.0,81.42,55.19,80.94,73.92,121.0,4.0,67.51,65.14,89.58,280,0,0.0,0,1.0,1.0,74.8
85.03,78.33,58.39,64.25,62.01,72.08,,65.14,140.0,2.0,94.55,70.78,67.49,322,0,1.0,1,0.0,1.0,74.98
79.99,56.3,77.53,84.17,65.21,72.91,55.51,68.02,165.0,4.0,63.78,57.19,74.27,337,0,1.0,0,,1.0,68.98
53.73,38.7,56.42,81.72,89.25,55.48,,62.16,151.0,4.0,77.87,58.11,49.54,299,0,1.0,0,1.0,0.0,57.47
70.67,29.6,76.29,59.4,35.59,49.84,65.43,66.93,151.0,12.0,74.36,56.32,62.75,186,0,0.0,0,0.0,0.0,39.87
40.19,41.06,37.92,60.94,45.61,20.65,69.61,61.73,144.0,8.0,64.12,73.6,50.5,189,0,0.0,0,0.0,0.0,31.8
100.0,49.58,92.12,90.4,91.26,87.53,76.81,62.34,118.0,7.0,76.57,80.67,100.0,253,1,1.0,0,1.0,1.0,83.52
60.57,21.34,35.76,30.71,41.03,33.1,67.12,85.97,180.0,5.0,57.55,72.06,45.84,214,0,0.0,0,0.0,1.0,34.08
82.13,55.71,82.85,90.56,88.21,73.26,61.5,67.92,133.0,4.0,64.88,54.36,69.12,287,1,0.0,0,1.0,1.0,78.51
79.38,26.02,55.66,87.23,51.37,66.77,81.79,74.36,155.0,14.0,67.94,68.25,67.29,245,0,0.0,0,0.0,0.0,41.12
100.0,71.77,48.7,79.03,74.31,64.01,44.23,29.11,96.0,9.0,44.31,49.38,47.63,398,1,1.0,1,1.0,1.0,68.5
54.99,19.58,66.79,21.83,53.16,42.73,64.69,47.67,137.0,,50.92,66.16,49.74,265,0,1.0,0,1.0,0.0,42.1
71.73,46.66,40.61,63.09,57.71,55.23,71.74,71.38,137.0,6.0,63.0,61.25,58.66,165,0,0.0,0,0.0,0.0,43.28
85.16,52.66,40.36,62.58,52.68,62.84,57.79,88.24,133.0,8.0,70.18,67.14,54.07,208,0,0.0,0,0.0,1.0,60.67
65.92,41.87,29.28,51.28,67.36,47.93,66.25,83.83,114.0,8.0,68.45,74.6,59.78,288,0,1.0,0,1.0,0.0,54.52
72.51,57.09,38.3,77.3,52.16,61.8,66.27,72.25,143.0,3.0,69.44,82.98,53.62,261,0,0.0,0,0.0,0.0,49.37
28.75,33.41,13.41,51.07,67.25,30.53,73.24,71.33,162.0,7.0,59.64,82.4,46.97,246,1,1.0,0,1.0,0.0,38.17
63.44,,58.13,78.21,82.16,65.15,70.35,33.36,178.0,8.0,44.41,46.23,79.37,180,0,,0,0.0,1.0,61.02
62.05,61.01,54.23,63.63,55.21,58.03,71.47,33.61,170.0,5.0,59.25,60.73,59.61,280,0,1.0,1,0.0,0.0,57.16
58.0,52.23,51.91,60.12,50.47,50.34,68.34,73.19,162.0,6.0,64.45,77.05,66.75,152,0,0.0,1,0.0,0.0,49.01
61.41,39.27,32.36,57.63,77.44,50.8,43.76,47.5,167.0,8.0,46.58,49.52,45.86,687,1,1.0,0,1.0,1.0,54.91
55.76,63.82,46.84,49.71,58.28,47.24,86.37,59.53,175.0,8.0,73.52,100.0,71.98,258,0,0.0,0,0.0,0.0,47.14
59.17,29.7,53.13,47.1,44.33,,56.0,35.97,121.0,13.0,47.48,67.56,45.71,205,0,0.0,0,0.0,0.0,30.91
35.22,42.67,43.01,45.55,62.58,33.93,61.33,70.06,143.0,8.0,52.14,64.06,21.09,257,0,0.0,0,1.0,0.0,34.63
75.72,46.04,72.01,87.4,44.94,56.67,76.68,75.67,118.0,12.0,65.97,69.04,62.96,146,0,0.0,0,0.0,0.0,58.21
77.88,55.46,38.63,76.57,58.58,63.61,45.96,40.53,146.0,8.0,64.51,62.47,45.77,224,1,0.0,0,0.0,0.0,47.8
72.06,59.76,63.37,91.99,75.39,,60.87,69.37,134.0,8.0,57.18,58.17,57.64,154,0,0.0,0,0.0,0.0,62.2
48.34,68.01,59.09,37.09,50.31,53.57,61.22,53.81,136.0,10.0,64.29,75.07,63.69,231,0,0.0,0,0.0,0.0,34.2
81.0,45.45,32.48,59.1,40.22,40.03,63.55,75.41,134.0,10.0,62.71,62.41,70.26,83,1,0.0,0,0.0,0.0,40.3
61.53,48.32,45.75,81.52,55.42,54.06,62.04,56.67,94.0,5.0,53.08,47.18,40.93,281,0,0.0,0,1.0,0.0,44.75
50.91,50.24,41.11,40.19,55.25,45.19,47.01,49.13,102.0,11.0,41.23,53.07,42.07,191,0,1.0,0,0.0,0.0,41.12
71.02,35.72,38.06,45.43,45.54,48.79,,66.25,156.0,1.0,73.44,81.51,62.7,160,0,0.0,0,0.0,1.0,54.37
74.78,74.41,63.86,67.53,49.75,71.74,78.42,67.04,129.0,3.0,69.0,66.88,70.64,318,1,0.0,0,0.0,0.0,51.41
48.68,31.86,52.31,83.84,64.0,45.26,79.7,77.76,159.0,12.0,55.52,84.24,58.36,187,0,0.0,0,0.0,0.0,45.79
55.15,58.72,59.78,53.64,68.9,53.81,60.06,69.55,135.0,3.0,70.66,86.53,63.43,206,0,1.0,1,0.0,1.0,60.53
82.54,62.9,89.27,87.74,63.97,77.17,90.16,88.11,114.0,2.0,100.0,94.22,77.8,261,1,0.0,1,0.0,,72.31
76.24,48.6,38.15,72.13,71.82,52.76,100.0,88.23,119.0,4.0,75.34,79.73,69.13,225,0,0.0,1,0.0,1.0,56.08
80.82,57.76,48.28,38.45,61.75,58.01,73.81,48.31,128.0,6.0,49.44,51.75,63.49,208,0,0.0,0,0.0,0.0,55.33
76.5,54.56,48.03,71.11,97.45,51.89,78.93,75.37,124.0,4.0,65.05,68.93,55.0,342,0,1.0,1,1.0,0.0,69.96
68.55,36.87,62.84,48.64,60.6,50.98,61.54,53.23,137.0,6.0,,41.05,47.75,90,0,0.0,0,1.0,0.0,40.61
27.9,27.2,0.0,44.19,14.61,27.49,45.16,72.48,141.0,8.0,41.13,44.2,36.46,117,0,0.0,0,0.0,0.0,5.76
58.69,41.99,56.87,90.38,45.67,53.26,52.73,29.56,143.0,15.0,51.83,59.92,45.57,137,0,0.0,0,0.0,0.0,37.97
64.1,71.38,39.14,68.32,63.62,62.66,60.7,73.22,143.0,13.0,41.03,78.54,45.66,334,1,0.0,0,0.0,0.0,41.77
69.43,78.36,32.93,65.47,76.03,66.58,71.13,63.26,156.0,9.0,69.15,53.95,54.94,332,0,1.0,0,0.0,0.0,73.51
48.44,54.64,61.74,95.75,51.47,62.05,51.04,84.82,155.0,7.0,67.41,67.84,56.96,206,0,0.0,0,0.0,0.0,50.31
100.0,75.14,54.81,68.44,63.58,68.56,66.56,53.67,123.0,7.0,69.28,32.97,78.91,250,1,0.0,0,0.0,0.0,71.29
60.32,36.17,3.59,35.86,66.29,44.21,18.57,53.02,99.0,6.0,53.88,62.91,41.44,207,0,0.0,0,1.0,0.0,34.76
58.77,66.13,42.16,78.12,68.75,70.32,95.01,85.23,131.0,4.0,72.16,85.82,66.03,305,0,1.0,0,0.0,0.0,64.1
70.7,37.77,61.43,52.75,51.75,52.08,75.44,73.89,142.0,6.0,78.01,94.12,79.01,194,1,1.0,1,0.0,0.0,56.6
74.13,57.78,52.89,86.34,76.12,54.89,86.43,59.75,133.0,3.0,57.98,45.96,59.1,329,1,1.0,0,0.0,1.0,73.86
81.1,65.97,69.39,100.0,62.83,65.28,71.81,66.51,151.0,,81.51,62.4,83.96,382,1,1.0,1,0.0,0.0,72.15
66.74,57.63,42.03,27.34,46.23,51.98,76.3,95.41,117.0,5.0,89.75,90.4,65.38,221,0,0.0,0,0.0,1.0,63.38
45.22,28.71,31.53,45.16,41.42,25.22,69.91,33.06,168.0,6.0,64.44,79.8,51.5,274,1,1.0,0,0.0,0.0,36.01
89.12,25.77,73.11,45.8,66.23,53.67,41.73,21.03,150.0,13.0,37.23,38.91,41.54,256,0,0.0,0,1.0,0.0,48.84
83.04,65.97,37.66,75.08,78.46,61.54,85.89,87.24,135.0,1.0,100.0,96.71,71.88,191,0,0.0,0,0.0,1.0,73.17
68.06,64.92,51.92,46.57,52.36,56.42,30.79,45.18,120.0,13.0,27.36,38.48,54.59,129,1,0.0,0,0.0,0.0,38.8
100.0,46.33,90.52,70.44,75.76,83.76,75.76,70.56,138.0,9.0,65.26,71.03,71.33,298,0,1.0,1,1.0,1.0,82.84
74.24,48.5,55.33,81.04,44.66,59.76,55.35,45.68,158.0,7.0,39.09,73.8,61.67,207,0,1.0,0,0.0,0.0,53.54
69.23,60.33,39.97,71.08,86.18,53.27,50.02,49.0,130.0,11.0,55.36,62.76,51.79,153,0,0.0,0,0.0,1.0,50.68
59.54,40.68,30.72,41.87,33.71,63.33,51.35,75.48,127.0,9.0,65.03,56.93,56.35,190,0,0.0,0,0.0,0.0,38.47
71.12,57.56,32.88,59.69,78.79,56.17,71.17,49.59,140.0,9.0,36.2,43.07,61.6,307,1,0.0,0,1.0,1.0,55.77
67.49,62.55,53.89,68.24,66.26,49.32,72.82,69.43,118.0,3.0,55.02,40.01,55.87,236,0,0.0,0,0.0,1.0,54.68
66.01,58.58,53.71,40.54,59.25,48.46,83.76,74.83,161.0,2.0,59.77,83.75,53.29,231,0,0.0,0,0.0,0.0,57.21
85.83,29.17,60.52,70.5,59.24,50.34,58.25,80.06,149.0,8.0,61.37,34.39,46.46,297,0,1.0,0,0.0,0.0,55.29
58.64,58.58,29.16,70.94,47.76,40.37,53.54,46.17,154.0,10.0,41.33,54.23,50.53,229,0,0.0,0,0.0,0.0,41.87
100.0,,88.6,88.86,78.29,79.71,59.5,63.07,163.0,4.0,71.26,60.53,45.49,370,1,1.0,1,1.0,0.0,76.65
45.46,31.87,57.61,56.59,44.43,26.63,65.54,76.2,125.0,11.0,47.75,69.69,48.4,265,0,0.0,0,0.0,0.0,30.5
81.49,80.58,61.57,90.32,89.46,80.27,66.56,71.89,140.0,6.0,60.87,56.17,53.6,324,1,0.0,1,1.0,1.0,77.6
41.82,21.27,39.55,30.05,34.15,36.65,40.24,55.57,134.0,8.0,50.09,64.24,42.57,148,0,0.0,0,0.0,0.0,25.15
78.99,66.42,64.32,63.46,59.62,61.22,68.38,58.87,168.0,12.0,73.05,74.97,77.14,268,0,0.0,0,0.0,0.0,51.04
48.0,48.05,44.13,45.61,42.83,48.83,65.39,70.96,132.0,10.0,63.93,81.68,47.43,168,0,0.0,0,0.0,0.0,38.94
56.1,51.21,50.23,53.61,62.4,44.64,48.26,54.98,104.0,25.0,47.1,45.91,51.07,140,0,0.0,0,0.0,1.0,37.05
78.4,88.96,52.0,84.06,84.53,67.33,51.44,72.47,129.0,7.0,59.01,46.95,69.09,259,1,1.0,1,1.0,1.0,73.2
43.79,47.46,51.24,28.4,50.37,46.65,49.62,96.53,153.0,7.0,,48.86,42.09,137,0,0.0,0,0.0,0.0,44.35
37.66,52.21,33.53,35.64,60.88,40.36,63.74,43.94,148.0,5.0,42.82,38.8,41.83,270,1,0.0,0,0.0,1.0,55.95
73.76,56.07,29.2,38.57,66.87,48.51,80.32,73.98,139.0,6.0,67.34,65.76,65.35,288,0,1.0,0,1.0,0.0,65.31
57.42,52.79,50.92,53.42,57.91,50.64,73.08,71.49,133.0,1.0,86.51,80.5,76.43,271,0,0.0,0,0.0,0.0,51.71
70.11,68.51,63.89,83.57,74.94,74.04,75.67,60.29,147.0,10.0,55.54,66.32,90.28,339,1,1.0,0,0.0,1.0,75.5
55.43,23.97,52.31,66.77,77.52,56.05,51.11,37.93,147.0,5.0,38.49,40.82,41.95,228,0,1.0,0,0.0,1.0,49.73
85.5,51.16,66.75,84.17,59.43,66.66,75.51,85.58,144.0,3.0,71.65,69.06,74.3,263,0,0.0,0,0.0,0.0,58.42
48.87,30.28,61.04,58.56,62.75,44.78,51.52,62.83,131.0,6.0,65.69,75.33,45.84,107,0,0.0,0,0.0,0.0,32.53
65.16,25.07,68.19,67.59,72.07,56.66,63.33,63.78,138.0,10.0,66.3,65.62,47.77,187,0,1.0,0,0.0,0.0,43.58
63.43,52.56,48.93,78.36,61.94,49.89,75.47,68.79,131.0,1.0,64.78,68.6,57.73,173,0,1.0,0,1.0,0.0,59.93
73.28,19.77,57.89,34.12,72.51,56.72,65.1,75.04,158.0,1.0,80.05,73.83,60.09,214,0,1.0,0,1.0,0.0,49.97
86.51,96.9,25.64,83.14,95.88,78.57,59.44,67.35,136.0,8.0,49.61,76.7,63.66,230,1,1.0,0,0.0,0.0,66.95
26.69,28.77,0.0,34.79,34.73,33.77,55.71,54.12,121.0,6.0,59.73,63.8,50.79,150,0,0.0,0,0.0,0.0,24.14
85.08,36.82,72.85,80.12,57.96,56.4,58.54,68.43,179.0,,81.59,80.29,62.81,250,0,1.0,0,1.0,1.0,57.1
73.4,49.24,39.7,73.15,70.96,,82.48,62.57,128.0,8.0,79.61,71.04,77.65,167,0,0.0,0,0.0,0.0,58.74
64.85,31.21,41.65,79.36,53.56,50.91,84.3,54.93,126.0,0.0,77.44,66.37,84.59,137,0,0.0,0,0.0,0.0,44.55
50.75,28.65,32.1,72.81,76.87,42.97,69.4,66.16,118.0,11.0,59.98,57.87,54.69,320,0,1.0,0,1.0,1.0,52.67
84.15,78.33,60.65,54.01,86.63,76.98,64.7,41.05,127.0,8.0,55.97,59.52,60.23,233,0,0.0,1,1.0,1.0,73.01
51.72,36.37,44.77,66.27,48.69,52.13,71.72,87.05,153.0,5.0,64.51,94.5,57.67,234,0,0.0,0,0.0,0.0,44.0
83.73,68.59,76.91,74.66,50.33,77.85,90.09,66.82,114.0,2.0,81.5,59.79,76.41,171,0,0.0,0,0.0,0.0,66.01
,47.03,61.14,60.55,64.82,54.8,52.91,35.11,140.0,10.0,56.87,45.92,47.22,137,0,0.0,0,0.0,1.0,48.03
,60.42,45.4,100.0,55.83,70.73,62.89,54.89,128.0,8.0,67.48,45.78,49.51,291,0,0.0,0,0.0,0.0,59.76
65.42,67.75,78.55,89.83,82.76,66.31,57.13,27.16,123.0,9.0,64.81,70.29,46.96,317,0,1.0,1,0.0,0.0,57.81
79.55,37.82,73.65,65.81,31.31,56.07,83.46,62.82,110.0,5.0,69.52,85.6,72.75,257,1,0.0,0,0.0,0.0,53.19
76.75,53.38,60.16,83.99,80.01,64.0,73.96,65.41,139.0,9.0,67.53,63.1,72.99,233,0,0.0,0,1.0,1.0,64.25
57.13,32.95,34.02,50.36,46.53,40.4,63.22,54.24,108.0,9.0,68.69,66.27,56.57,305,0,0.0,0,0.0,0.0,35.38
57.95,46.74,52.2,56.53,43.95,59.22,57.26,82.61,133.0,2.0,74.27,77.53,57.26,273,0,0.0,0,0.0,0.0,48.4
60.36,36.54,29.72,41.61,45.71,33.0,51.83,62.26,143.0,4.0,53.15,53.94,38.7,189,0,0.0,1,0.0,0.0,40.5
86.75,75.22,74.13,85.66,82.53,75.46,23.52,32.59,93.0,6.0,48.65,47.17,36.21,218,0,1.0,0,1.0,1.0,56.29
51.98,31.11,60.67,54.35,55.46,46.66,59.93,60.72,151.0,21.0,29.42,44.35,40.28,291,0,0.0,0,0.0,0.0,27.63
41.58,52.82,33.74,54.57,70.24,49.7,44.14,42.55,101.0,8.0,59.19,50.66,41.53,96,1,1.0,0,0.0,0.0,37.59
58.56,37.7,67.62,70.04,55.26,45.66,51.51,47.76,170.0,4.0,40.53,23.02,31.8,197,0,0.0,0,0.0,1.0,38.48
26.65,24.74,16.84,46.49,51.5,26.4,54.6,75.35,134.0,7.0,49.12,61.54,43.5,155,0,0.0,0,0.0,0.0,13.37
78.7,32.98,45.47,87.98,50.95,49.09,80.94,60.11,126.0,8.0,73.17,66.2,55.8,206,0,1.0,0,0.0,0.0,54.63
53.64,40.45,22.11,45.3,48.97,26.02,54.75,68.36,141.0,9.0,50.6,66.82,41.94,148,0,0.0,0,0.0,1.0,34.68
88.25,33.41,62.81,86.85,45.58,64.74,59.04,82.95,122.0,,62.05,81.83,45.11,214,0,0.0,0,0.0,0.0,42.97
81.74,30.49,70.75,77.4,58.62,49.47,62.15,59.24,95.0,4.0,45.78,55.62,57.72,310,0,0.0,0,1.0,0.0,45.13
88.32,67.65,64.2,100.0,69.59,61.56,63.46,80.5,159.0,0.0,65.58,71.49,65.11,218,1,0.0,1,1.0,1.0,73.4
62.13,40.2,100.0,96.65,75.77,71.34,68.45,66.78,133.0,8.0,72.69,36.29,62.42,364,0,1.0,0,1.0,0.0,61.21
29.89,33.2,38.26,32.15,52.54,32.36,85.46,77.22,143.0,5.0,75.2,74.83,72.42,165,0,0.0,0,0.0,0.0,34.87
69.11,35.13,66.58,74.44,71.09,55.24,60.41,47.23,135.0,5.0,65.84,50.97,56.68,125,0,0.0,0,0.0,1.0,49.16
76.96,53.26,33.65,55.81,65.45,52.77,63.3,66.36,124.0,14.0,65.96,50.4,58.86,163,0,0.0,0,0.0,0.0,52.95
50.29,52.92,39.8,59.01,79.77,57.66,38.11,36.77,115.0,,48.16,40.04,32.12,223,0,1.0,1,1.0,0.0,51.98
67.97,74.39,46.48,62.19,44.14,53.55,67.81,49.98,153.0,11.0,64.4,52.31,51.1,176,0,0.0,1,0.0,,45.86
29.14,38.15,36.61,30.56,35.58,35.76,72.66,70.67,149.0,4.0,63.37,80.95,47.01,150,0,1.0,0,0.0,0.0,42.18
62.78,19.44,40.95,43.71,40.19,32.26,43.88,42.28,135.0,11.0,41.31,43.11,46.38,245,0,0.0,0,0.0,0.0,24.37
60.6,42.02,17.27,50.75,20.26,38.58,65.61,68.02,157.0,3.0,74.07,69.22,64.11,243,0,0.0,0,0.0,0.0,48.04
61.85,60.72,39.52,85.79,61.38,60.66,79.85,70.88,140.0,7.0,73.53,66.28,61.61,229,0,1.0,1,0.0,0.0,55.83
46.03,58.87,55.1,51.07,74.22,61.51,64.04,41.75,159.0,6.0,36.36,69.66,56.84,183,0,1.0,0,1.0,0.0,52.87
80.68,32.32,72.17,60.15,56.45,47.72,51.29,32.38,164.0,9.0,56.32,70.62,58.38,175,0,0.0,0,0.0,0.0,35.98
70.91,67.83,27.84,52.76,54.4,51.43,88.71,81.96,162.0,3.0,83.63,81.41,65.26,236,1,,0,0.0,1.0,60.78
73.76,26.28,79.54,59.97,72.05,67.31,92.05,84.86,150.0,6.0,59.01,80.13,56.21,128,0,0.0,0,0.0,1.0,72.0
78.32,42.81,27.98,57.49,55.57,55.26,87.55,52.38,124.0,2.0,70.71,51.34,74.26,157,0,0.0,0,1.0,0.0,54.21
48.64,49.72,41.42,65.27,68.69,47.88,69.65,65.56,148.0,9.0,67.45,75.47,62.22,177,0,0.0,1,0.0,0.0,49.99
71.98,56.31,34.0,79.09,61.76,55.26,58.9,50.46,130.0,11.0,38.36,80.52,54.43,112,0,0.0,0,0.0,0.0,39.95
65.31,81.52,45.0,45.69,76.86,63.28,62.43,52.67,,9.0,58.05,58.29,69.23,310,1,1.0,1,0.0,0.0,62.73
86.14,84.09,63.58,74.8,69.55,70.17,59.64,60.24,167.0,6.0,55.58,67.65,,288,1,1.0,1,0.0,0.0,70.86
58.54,78.48,71.06,93.71,89.09,73.3,75.27,54.27,139.0,7.0,50.1,69.78,72.17,323,0,1.0,1,0.0,1.0,77.01
89.07,52.58,72.46,69.36,63.93,68.99,83.13,88.79,121.0,2.0,76.8,81.94,60.47,141,0,0.0,1,0.0,0.0,63.42
65.16,80.54,41.35,75.1,53.52,52.42,73.03,45.16,153.0,3.0,54.82,53.82,43.13,187,1,0.0,1,0.0,0.0,61.13
67.87,66.54,30.23,59.61,78.58,54.06,39.09,51.01,135.0,8.0,56.52,77.6,51.86,342,1,1.0,0,1.0,1.0,59.93
71.34,39.97,31.88,68.12,53.61,45.82,56.78,52.46,166.0,6.0,60.03,55.04,52.24,259,0,0.0,0,0.0,0.0,41.12
92.84,76.84,65.8,72.31,71.94,71.5,78.11,67.83,142.0,9.0,73.27,74.63,72.22,181,1,1.0,1,0.0,0.0,71.59
64.44,64.73,61.02,77.16,94.96,67.48,67.65,62.86,138.0,8.0,44.74,51.37,77.15,389,1,1.0,0,1.0,1.0,75.5
76.71,62.28,52.24,88.56,80.78,66.43,71.84,72.53,142.0,9.0,72.7,66.16,75.95,213,1,0.0,0,1.0,1.0,72.24
69.63,59.22,80.86,74.11,70.88,61.44,56.42,45.77,143.0,10.0,51.4,30.27,53.84,384,1,1.0,0,1.0,1.0,75.28
73.18,87.51,28.11,82.26,61.62,70.13,68.2,80.2,104.0,4.0,42.59,79.05,53.63,196,0,0.0,1,0.0,1.0,64.34
74.39,41.77,73.06,70.87,30.69,54.59,46.96,45.25,122.0,12.0,63.63,46.08,58.95,303,0,1.0,0,0.0,0.0,47.75
77.14,67.12,44.49,68.4,89.3,73.6,71.28,68.7,160.0,5.0,64.96,51.85,72.4,129,1,0.0,0,1.0,0.0,63.79
73.71,74.16,69.26,62.11,75.31,76.48,63.64,58.48,127.0,6.0,60.78,49.24,63.43,492,0,0.0,1,1.0,0.0,62.62
49.25,55.36,54.14,52.31,52.58,43.16,93.47,100.0,142.0,11.0,57.43,100.0,34.44,222,1,0.0,0,0.0,0.0,44.79
76.13,50.53,87.57,58.92,45.65,58.51,72.84,67.52,136.0,0.0,79.24,61.33,55.81,333,0,1.0,0,0.0,0.0,62.78
54.4,28.77,32.7,55.81,44.74,36.71,86.74,72.19,130.0,0.0,79.57,89.41,70.09,206,0,0.0,0,0.0,0.0,50.25
66.49,61.33,81.71,80.44,63.33,66.8,76.48,72.08,138.0,9.0,73.12,56.02,55.56,257,1,0.0,0,0.0,0.0,65.93
43.36,33.02,65.97,64.45,50.43,49.98,85.46,69.47,,10.0,56.98,77.2,67.53,258,0,0.0,0,0.0,0.0,47.91
97.63,51.52,79.91,100.0,96.9,78.11,79.33,67.85,114.0,3.0,70.83,45.08,77.67,424,1,1.0,0,1.0,1.0,79.94
85.43,41.16,77.24,92.41,86.2,65.42,63.55,74.86,143.0,8.0,73.41,70.73,53.97,219,0,0.0,0,0.0,0.0,61.62
40.95,60.41,39.29,47.14,58.99,56.12,84.74,70.69,171.0,1.0,64.93,66.84,74.43,295,0,0.0,0,0.0,0.0,45.66
79.37,61.85,43.08,63.09,61.9,56.42,76.18,62.11,154.0,7.0,60.9,81.97,61.2,267,1,0.0,1,1.0,0.0,63.94
56.98,13.06,64.56,72.74,57.0,50.25,79.59,70.39,155.0,3.0,63.02,49.13,59.68,241,0,0.0,0,0.0,0.0,39.93
45.11,56.71,33.97,63.96,46.78,44.51,76.3,48.42,160.0,4.0,43.88,51.81,42.61,235,1,0.0,0,0.0,0.0,46.15
63.08,77.91,77.2,81.43,89.16,70.93,46.16,51.22,140.0,10.0,52.13,73.69,69.13,269,1,0.0,0,1.0,0.0,71.02
85.7,60.01,69.28,60.45,68.45,70.37,92.26,70.83,143.0,0.0,86.73,92.77,65.69,256,1,0.0,1,1.0,0.0,74.28
59.1,53.68,57.29,58.42,50.89,61.78,80.65,85.82,126.0,8.0,72.69,78.41,55.79,208,0,0.0,0,1.0,0.0,52.96
50.18,21.98,53.29,69.89,66.05,46.97,51.55,38.78,151.0,7.0,50.42,51.39,49.85,223,0,1.0,0,0.0,0.0,36.22
77.89,50.75,69.12,41.63,37.14,52.59,55.55,44.95,143.0,9.0,45.77,55.18,41.11,277,0,0.0,0,0.0,0.0,49.97
78.61,54.26,57.94,35.2,57.71,65.98,47.26,77.67,124.0,6.0,54.57,74.59,75.79,317,1,0.0,0,0.0,,58.49
57.13,46.56,47.59,73.34,65.88,54.92,80.86,94.1,136.0,8.0,65.12,69.35,53.89,80,0,0.0,0,0.0,1.0,43.93
73.24,42.51,25.22,54.52,77.37,52.05,44.29,64.28,116.0,1.0,44.62,51.76,54.81,221,0,1.0,0,0.0,0.0,52.27
99.12,43.46,85.07,82.5,69.01,77.02,92.7,72.94,152.0,6.0,86.2,60.58,96.6,141,1,0.0,0,0.0,1.0,78.25
63.08,50.74,42.51,72.8,39.38,51.14,76.24,77.38,168.0,4.0,74.51,61.53,69.89,253,0,1.0,0,0.0,0.0,68.0
86.19,61.57,90.27,56.81,66.86,85.22,64.33,51.46,119.0,4.0,53.28,61.07,60.08,197,0,1.0,1,1.0,0.0,67.56
59.01,32.32,46.39,33.0,53.35,43.57,62.19,51.88,157.0,3.0,77.54,90.72,59.4,124,0,0.0,0,0.0,0.0,41.45
86.33,93.98,78.04,81.16,97.0,89.52,43.01,38.14,158.0,9.0,34.81,48.82,72.29,284,1,1.0,1,1.0,1.0,78.49
57.06,40.18,43.91,47.25,67.5,50.49,81.0,77.6,120.0,12.0,77.29,91.15,49.57,105,0,0.0,0,0.0,0.0,47.04
51.39,35.1,49.99,48.88,52.89,46.79,67.58,66.63,102.0,1.0,67.23,55.33,67.83,235,0,0.0,0,0.0,0.0,38.25
45.19,55.94,27.55,64.38,57.93,42.93,50.68,42.21,138.0,8.0,25.64,26.24,46.57,233,0,0.0,0,1.0,0.0,36.63
51.43,51.97,54.93,64.25,36.26,45.63,55.7,100.0,135.0,5.0,72.56,89.96,72.57,177,1,0.0,0,0.0,0.0,52.94
43.23,65.86,43.87,56.74,42.98,50.22,65.35,74.71,135.0,7.0,65.66,68.74,61.41,224,0,0.0,0,0.0,0.0,43.38
62.85,55.2,41.5,74.37,53.27,47.15,68.92,46.09,160.0,1.0,81.77,44.67,61.85,228,1,0.0,0,1.0,0.0,65.01
58.05,83.54,33.35,64.16,73.75,55.29,46.26,48.38,130.0,4.0,72.7,53.54,61.19,233,0,0.0,1,1.0,1.0,72.97
70.57,53.82,55.95,70.27,66.42,58.8,45.76,50.19,180.0,,49.57,45.19,38.5,437,0,1.0,1,1.0,0.0,47.48
62.92,26.16,50.04,64.16,56.61,54.28,70.59,85.77,112.0,3.0,73.13,83.91,53.68,190,0,0.0,0,0.0,0.0,48.35
27.29,19.8,46.27,19.72,26.2,27.35,62.7,42.2,123.0,5.0,44.68,69.25,44.09,191,0,0.0,0,0.0,0.0,25.28
66.62,52.37,62.98,86.25,53.87,58.39,51.47,52.63,121.0,10.0,58.79,68.44,49.18,256,0,0.0,0,0.0,0.0,45.5
52.91,37.13,17.36,47.35,60.59,33.27,76.47,53.12,137.0,7.0,45.0,76.29,44.0,419,0,1.0,0,0.0,0.0,42.89
97.42,74.63,58.78,64.91,91.38,84.98,66.05,32.59,165.0,9.0,33.63,48.16,84.53,272,1,1.0,1,1.0,1.0,85.97
51.82,67.8,32.72,52.88,53.98,55.8,67.07,54.9,119.0,15.0,37.5,66.3,72.1,199,1,0.0,0,0.0,0.0,42.34
92.83,40.8,46.86,99.13,69.16,69.61,81.96,66.0,125.0,3.0,83.49,75.98,47.96,319,1,1.0,0,0.0,1.0,66.0
65.4,31.93,60.08,59.9,75.06,44.77,69.11,64.23,128.0,1.0,72.34,65.9,57.99,203,0,0.0,0,1.0,0.0,51.39
53.41,19.0,41.04,60.79,64.94,44.02,53.86,57.82,136.0,4.0,57.89,51.66,37.62,241,0,0.0,0,1.0,1.0,42.02
58.79,65.52,52.08,68.92,63.89,51.53,83.71,62.16,145.0,2.0,69.08,54.21,75.69,353,1,0.0,0,0.0,0.0,57.68
86.79,65.86,45.83,76.68,72.73,69.94,61.6,46.31,132.0,7.0,59.75,67.63,64.46,264,1,1.0,0,0.0,0.0,74.37
69.78,67.45,49.35,52.26,49.84,58.29,75.7,65.26,117.0,6.0,58.51,45.35,76.73,206,1,0.0,0,0.0,0.0,58.08
